Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,262333,76,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd
Moves Like Jagger,"Maroon 5, Christina Aguilera",Singles,202640,73,https://open.spotify.com/track/1r299qCKBLgUS9XJ9m1kEx
Smack That,"Akon, Eminem",Konvicted,212360,8,https://open.spotify.com/track/3qKGvSu1inEZKwYQnMavNA
Get Ugly,Jason Derulo,Get Ugly,200492,40,https://open.spotify.com/track/5Q7TzTJTgpFnaybWvDA4jd
Pyramids (feat. Sanjin) - Radio Mix,"DVBBS, Dropgun, Sanjin",Pyramids (feat. Sanjin) [Radio Mix],196874,54,https://open.spotify.com/track/77eYKxdR0CDNZPhvbHxdUf
Lovers on the Sun (feat. Sam Martin),"David Guetta, Sam Martin",Listen,203520,75,https://open.spotify.com/track/2rgtCOVK2tpfao2VjURn84
The Only Way Is Up,"Martin Garrix, Tiësto","Club Life, Vol. 4 - New York City",258440,60,https://open.spotify.com/track/1V0Zy7533bjXFSVtn3crzY
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",Motion,227266,89,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb
Dangerous (feat. Sam Martin),"David Guetta, Sam Martin",Listen,203641,74,https://open.spotify.com/track/7pqgMEKsDMOHUdFQ7n0N9K
Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",Skrillex and Diplo present Jack Ü,250285,78,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
Summer,Calvin Harris,Motion,222533,89,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05
Turn Down for What,"DJ Snake, Lil Jon",Turn Down for What,213733,74,https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs
I'd Love To Change The World - Matstubs Remix,"Jetta, Matstubs",I'd Love To Change The World (Matstubs Remix),189973,62,https://open.spotify.com/track/6ce17pZwsMcYNab5IaC5MQ
Invincible,Deaf Kev,Invincible,279600,2,https://open.spotify.com/track/7MTZVwYiEahXQIyCU2FLPV
Call Out My Name,The Weeknd,"My Dear Melancholy,",228373,87,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
i'm so tired...,"Lauv, Troye Sivan",~how i'm feeling~,162586,3,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
Centuries,Fall Out Boy,American Beauty/American Psycho,228360,84,https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq
I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",18 Months,234506,80,https://open.spotify.com/track/05SBRd4fXgn8FX7bf8BCAE
Love Me Like You Do,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),253520,78,https://open.spotify.com/track/0Cy7wt6IlRfBPHXXjmZbcP
No Money,Galantis,The Aviary,191293,73,https://open.spotify.com/track/6M6Tk58pQvABy6ru66dY3d
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],207272,74,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",What Is Love? (Deluxe Edition),212733,82,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
No Promises (feat. Demi Lovato),"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),223503,71,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
Hymn for the Weekend,Coldplay,A Head Full of Dreams,258266,87,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",Listen,192560,77,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
Grip,"Seeb, Bastille",Grip,198074,49,https://open.spotify.com/track/3gicyfiEVMGONgzygpWjNT
Locked Away (feat. Adam Levine),"R. City, Adam Levine",What Dreams Are Made Of,227480,83,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
Starboy,"The Weeknd, Daft Punk",Starboy,230453,92,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
Runaway (U & I),Galantis,Pharmacy,227073,82,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo
Shape of You,Ed Sheeran,÷ (Deluxe),233712,92,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
I Like Me Better,Lauv,I met you when I was 18. (the playlist),197436,6,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
"Towards The Sun - From The ""Home"" Soundtrack",Rihanna,Home (Original Motion Picture Soundtrack),273293,65,https://open.spotify.com/track/6cy83P2limyzaFSl3OoQe0
Counting Stars,OneRepublic,Native,257265,91,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
Cheap Thrills,Sia,This Is Acting,211666,82,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),192120,82,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
Lonely Together (feat. Rita Ora),"Avicii, Rita Ora",AVĪCI (01),181812,52,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
Alone,Alan Walker,Different World,160426,79,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk
Hear Me Now,"Alok, Zeeba, Bruno Martini",Hear Me Now (feat. Zeeba),194840,79,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa
Never Forget You,"Zara Larsson, MNEK",So Good,213427,76,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,210960,85,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
The Ocean (feat. Shy Martin),"Mike Perry, shy martin",The Ocean (feat. Shy Martin),183414,71,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
Blame (feat. John Newman),"Calvin Harris, John Newman",Motion,212960,85,https://open.spotify.com/track/07nH4ifBxUB4lZcsf44Brn
Lights - Single Version,Ellie Goulding,Bright Lights (Lights Re-pack / Bonus Version),210853,69,https://open.spotify.com/track/5aTsxlQlq0vIedDWZoqMWN
Hey Baby feat Debs Daughter,"Dimitri Vegas & Like Mike, Like Mike vs Diplo",Hey Baby feat Debs Daughter,190812,0,https://open.spotify.com/track/5Rxvx2VTmWmG16kwSh88Ah
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",What Is Love? (Deluxe Edition),222706,75,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
Tokyo Nights,"Digital Farm Animals, Shaun Frank, Dragonette",Tokyo Nights,243535,51,https://open.spotify.com/track/3TxKtkCNR1yQARsvHxvNnP
Fireflies,Owl City,Ocean Eyes,228346,82,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ
Midnight City,M83,"Hurry up, We're Dreaming",243960,82,https://open.spotify.com/track/6GyFP1nfCDB8lbD2bG0Hq9
Good Time,"Owl City, Carly Rae Jepsen",The Midsummer Station,205933,81,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX
Birds,Imagine Dragons,Origins (Deluxe),219440,76,https://open.spotify.com/track/6Tvzf3VEi16JMhAgOwdt2y
Superheroes,The Script,No Sound Without Silence,245466,81,https://open.spotify.com/track/37sINbJZcFdHFAsVNsPq1i
