Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Synaesthesia (Fly Away),"The Thrillseekers, Sheryl Deane",Synaesthesia (Fly Away),229973,49,https://open.spotify.com/track/5QdgpcfAw8EbsupH0B6BpI
Eugina - Michael Woods Remix,"Salt Tank, Michael Wood",Eugina,499080,29,https://open.spotify.com/track/16KYmEBHNWieo2vyDdXImp
Synaesthesia - Ferry Corsten Extended Remix,"The Thrillseekers, Ferry Corsten",Synaesthesia,498680,33,https://open.spotify.com/track/19PZZVtIgXIXt4pJ56UBvI
Light a rainbow - CJ Stone Radio Edit,"Tukan, CJ Stone",Light a rainbow,214466,43,https://open.spotify.com/track/5pwrdaGMwQQvUAZHxuREw3
Farewell To The Moon - En-Motion Remix,"YORK, En-Motion",Farewell To The Moon,173913,49,https://open.spotify.com/track/4ST0KeQBHySYBrpK7vnLzu
Flaming June - Paul van Dyk Radio Edit,"BT, Paul van Dyk","A State Of Trance Classics, Vol. 7",227111,35,https://open.spotify.com/track/7BhB11GDezuGWN0XpzVako
Janeiro - Armin van Buuren Radio Edit,"Solid Sessions, Armin van Buuren",Janeiro (Armin van Buuren Remix),207896,29,https://open.spotify.com/track/6iTAEFGmUnPX8d68F3hmvm
Let the Light Shine in,"Darren Tate, Jono Grant",Nyana Mixed by Tiësto,376613,29,https://open.spotify.com/track/1JV4OfNJdJ0LKxiT5r9bYJ
The Whiteroom,"Adam White, Andy Moor, Whiteroom",A State Of Trance - 15 Years,222222,24,https://open.spotify.com/track/6o9Y56hxtzTGLCAjjC0rCr
Clear Blue Water - Ferry Corsten Radio Edit,"Above & Beyond, OceanLab, Ferry Corsten",Clear Blue Water,176360,32,https://open.spotify.com/track/4S3FyXoKZOKU8XxDYpvZQH
Solarcoaster,"Solarstone, Andy Bury",Solarcoaster (Remixes),215280,35,https://open.spotify.com/track/23kfjwXrAIt3uiTIipo6FJ
After All - Svenson & Gielen Remix,"Delerium, Jaël, Johan Gielen and Sven Maes",Remixed: The Definitive Collection,470746,23,https://open.spotify.com/track/4FKmV0EeOYmP1Rgm4fTNBN
Solstice,System F,Out Of The Blue (Remastered),225688,33,https://open.spotify.com/track/066iGKefLY9nbwB9Th5mFO
I Believe - DJ Tandu Remix,"Lange, Tandu",In Search of Sunrise 1 Mixed by Tiësto,459080,29,https://open.spotify.com/track/4KW3UeeUI3r9b40KdLTQFl
Universal Nation - Remastered Original Radio Mix,Push,The Radio Edit Collection,225879,47,https://open.spotify.com/track/59RxnZQl6yvSXZK7KMjsH0
Exposure,Gareth Emery,Exposure / Metropolis,202341,39,https://open.spotify.com/track/1KbmoWqXGpkTHOU4LrHBRy
RAMsterdam - Jorn van Deynhoven Extended Remix,"RAM, Jorn Van Deynhoven",RAMsterdam,455326,39,https://open.spotify.com/track/4Qme2qmSqORtRRM9hTC5hH
Offshore,Chicane,Offshore,268600,45,https://open.spotify.com/track/1rToUrnowFb88N2Z4Kjyau
Down To Love,"Armin van Buuren, Ana Criado",Mirage,255026,29,https://open.spotify.com/track/7li2lo7xL8cfm4ClxOyELO
Halcyon,Andy Moor,"A State Of Trance 500 (Selected by Armin van Buuren, Markus Schulz, Paul Oakenfold, Cosmic Gate & Andy Moor)",212307,20,https://open.spotify.com/track/6w9JCZCi0JxvrTYKXcvklU
Flesh - DJ Tiesto Mix,Jan Johnston,Flesh,478173,34,https://open.spotify.com/track/79y44pQ5wSmf3QIpjEOy5U
Suburban Train,Tiësto,In My Memory,622226,1,https://open.spotify.com/track/2JyGSCWeruwFHK6w57N1qG
Angel - Club Mix,Ralph Fridge,Angel,389093,39,https://open.spotify.com/track/39cfd32lzKwyTZeUsD3CvI
Love Shines Through,"Chakra, The Space Brothers",Love Shines Through,490813,36,https://open.spotify.com/track/3xgckatLzl2HyWjiMyB75e
The Legacy - Remastered 2001 Remake,Push,The Legacy (Remastered Classic Mixes),535158,34,https://open.spotify.com/track/4XidDYoj1RHTOSbiW36Yvp
Drifting Away - Lange's Sunset Mix,"Lange, Skye",Drifting Away,433261,34,https://open.spotify.com/track/5d0mx2RZ6Wwi9jNjGdBz1y
Saltwater - Disco Citizens vs Tomski Remix,"Chicane, Moya Brennan, Disco Citizens, Tomski",Saltwater,549093,31,https://open.spotify.com/track/5nIHpxt8Miit7LZ5QMqSwM
Fly Away,Vincent de Moor,Fly Away,201760,39,https://open.spotify.com/track/1DpayH5wi80JYag49Kj77J
Blue Fear,Armin van Buuren,Blue Fear,220280,36,https://open.spotify.com/track/3TltZ4yCDer3I5wS8MzRmX
Summer Calling - Airwave Radio Edit,"Andain, Airwave","A State Of Trance Classics, Vol. 7",255223,35,https://open.spotify.com/track/1eIjjLGI2Ikx4J0oIXmE2h
Eclipse - Original Mix,Activa pres. Solar Movement,Eclipse,459090,31,https://open.spotify.com/track/64txKmXDEOsHDA5HxpW5dc
Concrete Angel - Radio Edit,"Gareth Emery, Christina Novelli",Concrete Angel,235024,62,https://open.spotify.com/track/2zM1zEjv2JX1qTmSDeB8IL
Silence - DJ Tiësto's In Search Of Sunrise Remix,"Delerium, Sarah McLachlan",Odyssey: The Remix Collection,685640,59,https://open.spotify.com/track/0CB7J9QsvEqmD0MY1plRsh
Saltwater,"Chicane, Moya Brennan",Behind The Sun,202533,63,https://open.spotify.com/track/7a1jKlij4hReZVlHNOuhai
Liebe - ATB Remix,Ayla,Nirwana,345796,39,https://open.spotify.com/track/0d3UnhygNUlN3eSpkHPgRQ
Alone,Lasgo,Some Things (Deluxe),241040,56,https://open.spotify.com/track/5TINskHXiPUY4YEJZVcyuG
Beautiful Things (Gabriel & Dresden Unplugged Mix),Andain,Nyana,645333,0,https://open.spotify.com/track/05y1Lc6ti5rP6L6FPbCJrR
Halcyon,Goldenscan,Armada Trance Tunes Vol. 1,597026,0,https://open.spotify.com/track/1fHAqRfwA0uKmvpJVKH9BC
