Track Name,Artists,Album,Duration (ms),Popularity,Track URL
The Matrix - Protonica Remix,"Shadow Chronicles, Protonica",The Matrix (Protonica Remix),518823,20,https://open.spotify.com/track/6GZm2AifXirgnwIA5zFVvS
Hippie Hill - Original,"Ingrained Instincts, Daksinamurti",Earthstrong,458918,32,https://open.spotify.com/track/3WMtlOes0g2XjleQ4HLbGt
Mandala - Original Mix,Blastoyz,Mandala,357482,47,https://open.spotify.com/track/2MWjwvJD5Khi8XQ4YPAcTn
Sleep Talking,"Synergetic Emotion, Who Knows?",Sleep Talking,281142,42,https://open.spotify.com/track/6ShcmN8c6rQjA27t0X8MBB
Full Power,Oxidaksi,Manifestation,415058,34,https://open.spotify.com/track/6FogObR74SjX98aOFZlgIu
Genetic Lottery,"Astrix, Loud",High on Mel,493714,49,https://open.spotify.com/track/0cyAQoQXbdsGtZRcqW6NsC
Super Perfundo,"Diksha, Loom",Enter The Labirhythm,404213,26,https://open.spotify.com/track/0AMPjukdNwqGOkf47ymCr8
Imaginarium - Vegas (Brazil) Remix,"Vegas (Brazil), Aura Vortex",Caixa Magica,473610,52,https://open.spotify.com/track/2ZDFiYhZUQA7bR6nYCvJ8z
Spaceship,Rameses B,Freedom II,377333,22,https://open.spotify.com/track/0eeRSpOXQkO6nZOlp1UKHF
Anythingforver,"Once Upon A Time, Juuu",Matters of Spirit,412602,18,https://open.spotify.com/track/77OG9MpHn9kk1QbLUPyFqB
The Blood - Abraxis Remix,"Seven Lions, Kill The Noise, Abraxis",10 Years of Seven Lions,362608,5,https://open.spotify.com/track/4loaayWo7pIYpXLhbWwqe2
Crossroads,"Ghost Rider, Durs",Crossroads,368695,38,https://open.spotify.com/track/1ifXZ3dYN4nk2m71atwuwl
Randa,Berg,Randa,217500,45,https://open.spotify.com/track/7eCJDbPTWMH0csoAk0BGSI
The Room (Braincell Remix),"Yudhisthira, Braincell",Spirit Voices,427595,21,https://open.spotify.com/track/0a9OH6kucMGU5jO5t9nSoX
Ganesha,"Henrique Camacho, Zigma",Ganesha,329775,48,https://open.spotify.com/track/0sovW60r4jvID7qwfaPeL8
Psychedelic Universe,Raz,RAZ WORLD 2019,256521,39,https://open.spotify.com/track/4QXkaHldbQLCyFwhRQwgpP
Khabi Na Marsi,"Kabayun, Drip Drop",Cryptoforestry,419093,31,https://open.spotify.com/track/1G7nwNENRhpJAbSBQmroIT
Indiana,"Chapeleiro, Henrique Camacho",Indiana,251204,0,https://open.spotify.com/track/1Wh8Jns8gltjaf964MkGqV
High on Mel - No Comment Remix,"Astrix, No Comment",High on Mel (No Comment Remix),394285,27,https://open.spotify.com/track/3lyItV83hRQU3WIeGAhTM9
Bach - Mandragora & Devochka Remix,"4i20, Claudinho Brasil, Mandragora, Devochka",Bach (Mandragora & Devochka Remix),339375,0,https://open.spotify.com/track/3z4ojKmiVKXdsOxRUBuNSF
Pachamama,"Mandragora, 4i20",Pachamama,255946,39,https://open.spotify.com/track/4616hegTP6qsoqJuUCIHQ6
Bungee Jump,"Captain Hook, Astrix",Akashic Library,518260,48,https://open.spotify.com/track/0ubjNus6ut2BifiXQI7ZJD
Find Me,PIRAMD,Find Me,248695,28,https://open.spotify.com/track/7ghXuWuj1omOERDbBJtL9R
Storm,UNLOGIX,Storm,241454,42,https://open.spotify.com/track/0oqkeo8rQmKHguCGSN9j7g
Junglerok,Dimibo,Junglerok,220607,12,https://open.spotify.com/track/07eRuPtDsnlhx7tnc9TnDO
Sahara,Astrix,Sahara,528000,0,https://open.spotify.com/track/3f4xcDynansg6GU8eS3Ulm
Xanadu (RAIZHELL Remix),"Ummet Ozcan, RAIZHELL",Xanadu (RAIZHELL Remix),142941,29,https://open.spotify.com/track/0roFpfEEpBIAa69SL9irpx
Shadows of You - Symphonix Remix,"Metronome, Symphonix",Shadows of You (Symphonix Remix),254571,34,https://open.spotify.com/track/1TbpHey5duz956mb6fkaYe
All The Things That We Wished,"8th Sin, Mandragora",All The Things That We Wished,394782,39,https://open.spotify.com/track/0Memc4WL8oO0xUnkXCsNnV
Sitar Hi-Tech,Henrique Camacho,Sitar Hi-Tech,355270,36,https://open.spotify.com/track/5Gx270oFh2Dp2sK0VFYO6p
Psy & Fly,Raz,RAZ WORLD 2019,119273,50,https://open.spotify.com/track/4Vb8CqP2qhyPolnu729yIS
Interlude,"Blazy, Aura Vortex",Interlude,206514,57,https://open.spotify.com/track/5SIJt068nCivJx4X1Zyior
He.art (Omiki & Terra Remix),"Astrix, Omiki, TERRA",He.art (Omiki & Terra Remix),432676,49,https://open.spotify.com/track/0IQ2lKaun7QeB4ixCbJoIb
Sevilla,"Henrique Camacho, Fatality",Sevilla,352003,61,https://open.spotify.com/track/5xvzN9tprEU16VYxgZ9he4
Lsd Party (Kicking In) - Original Mix,Mad Tribe,Amazing Tales from Outer Space,516413,38,https://open.spotify.com/track/5s9cRHGtNwMEMiJ1bOEQ9r
Bayaka,Berg,Aurora,420869,50,https://open.spotify.com/track/7glUdHk3PMaHvuXg5OV337
AK-47,Mandragora,AK-47,235039,42,https://open.spotify.com/track/3OkIj3tNADPToDwtdUuBDe
Mystical Electric,Sajanka,Time of India,430793,42,https://open.spotify.com/track/3WH4RxZ2nbkt57INuyE2eN
"Shiva Style - Berg, Phanatic Remix","Mandragora, Berg, Phanatic","Shiva Style (Berg, Phanatic Remix)",422608,43,https://open.spotify.com/track/6Jf6SuWBMPpQydPRPAYy3n
Oracle,Timmy Trumpet,Oracle,180154,4,https://open.spotify.com/track/0O3hacFfr7hp4fIeomi4ex
Seven Gates,"Astrix, Vertical Mode",Seven Gates,553714,45,https://open.spotify.com/track/3PwvV5JpEYwtKKRcV37JOV
In & Out,"Off Limits, Emok, Martin Vice, Vini Vici",Eargasm,487391,40,https://open.spotify.com/track/1LNhr4ejbhKVZJKLxva8fM
Moonshine - Original mix,"Astrix, Avalon",Psy-Fi Book of Changes Compiled by Astrix,466285,44,https://open.spotify.com/track/7u4jxqiqlXTGKlwbnUIODB
Sun Is Coming,Sajanka,Sun Is Coming,385012,56,https://open.spotify.com/track/6Rc5E1q0q1wF0XWkUrnXJv
The Passenger,GRAViiTY,Graviity,381428,0,https://open.spotify.com/track/3W8z2RvSKDL4i8AyfC8WZ2
Free Tibet - Vini Vici Remix,"Hilight Tribe, Vini Vici",Free Tibet,474782,62,https://open.spotify.com/track/2wy29RBixBECDOsXuBs7md
My LSD Song,Bliss,My LSD Song,452167,34,https://open.spotify.com/track/6P4htgfAujzQGcHiIv64vm
Artcore - Hi Profile Remix,"Astrix, Hi Profile",Artcore (Hi Profile Remix),451267,45,https://open.spotify.com/track/1f8hDvNuRTUxUPh8Zgeo8C
Liquid Hook - Interactive Noise Remix,"Captain Hook, Liquid Soul, Interactive Noise",Part of the Dream - Compilation by Liquid Soul,413142,0,https://open.spotify.com/track/2wwDHiA5K0qGzhfaIAQE7o
Kundalini,TERRA,Kundalini,463216,36,https://open.spotify.com/track/466GjLMDKgG1yZbr4aGaXI
Cosmic Calendar - Original Mix,"Mandragora, Special M",Triple M,398666,35,https://open.spotify.com/track/6c8dy6EKmAADEYX0CJNU2S
Zoom - Original Mix,"Blastoyz, Ranji","Goa 2017, Vol. 2",400360,0,https://open.spotify.com/track/6I4GmDAg09LSxVA0b2Ou7f
La Espanolita,UNLOGIX,La Espanolita,270118,36,https://open.spotify.com/track/5iEDuZqKq4O0WO83RmHi2D
Zoombai Warriors Surfing on a Small Chapati Sound in the East of Parvati - Megamix,Sesto Sento,Zoombai Warriors Surfing on a Small Chapati Sound in the East of Parvati (Megamix),434068,37,https://open.spotify.com/track/597vhyLftSzDjZznKys9Yo
Poison Turtle,Oxidaksi,Noise Poison Festival,569640,36,https://open.spotify.com/track/7s4vnEcIT13ynKi4ru5d0n
Psycho Celtic,Technical Hitch,Psycho Celtic,402692,40,https://open.spotify.com/track/04L5nFoKUUNePzgME42l88
Colors - UK Psychedelic Remix,"Avalon, Tristan, Vini Vici, Killerwatts",Colors (Killerwatts UK Psychedelic Remix),415114,44,https://open.spotify.com/track/5iyzatiVME0zoQvP9Sq7Va
Power Up,Babalos,Power Up,473363,43,https://open.spotify.com/track/4nl7OV4p4vP9ppB87XNa5m
Reason For Fighting (feat. ERV ELLO),"Seven Lions, Blastoyz, ERV ELLO",Reason For Fighting (feat. ERV ELLO),238285,8,https://open.spotify.com/track/2L2rzhnx1Xr6LiGuaYMepY
Reactivation,Aura Vortex,Reactivation,442657,33,https://open.spotify.com/track/6xi2ZBStWipN9Ecw7McjvP
Answer From The Stars - Vagus Vip Remix,"Vegas (Brazil), Vagus",Answer From The Stars (Vagus Vip Remix),349090,48,https://open.spotify.com/track/02X7XgBMKqtFpYyXStl3Rs
No ID,"Mandragora, Belik Boom",Disc 1,199000,45,https://open.spotify.com/track/0LUpB6bqImcWEki20oFdBD
Tandava - Blazy & Gottinari Remix,"Shanti People, Blazy, Gottinari",Tandava (Blazy & Gottinari Remix),312160,57,https://open.spotify.com/track/2BmwXAUDtEzKw4RGtHJu5B
White Dwarf,"Off Limits, Wilders",Part of the Dream (Compiled by Vini Vici),493928,34,https://open.spotify.com/track/7kS8nBGYQTdehh8H88GGeo
Monks,Berg,Aurora,377391,35,https://open.spotify.com/track/148KyQbBQnbJkx1uCki02A
A-Bomb,Babalos,A-Bomb,394035,38,https://open.spotify.com/track/7FE3yVQkgwifYMAxUko7rO
ABCD,"Blastoyz, Reality Test",ABCD,365217,26,https://open.spotify.com/track/26uxI8Hr6ntKQOOWU1yzlx
Power of Positive Mind,"Ovnimoon, Lyktum",Trancemutation of the Mind,570258,0,https://open.spotify.com/track/4bMqu2RV8Y74YYwNApBfYm
Dragonfruit - Original Mix,"Zen Mechanics, Egorythmia",Dance Computer,577244,38,https://open.spotify.com/track/1oO7EvTYeTYwyYLPFBXl0D
Deepest Thoughts,Mindwave,Concept of Freedom,338579,27,https://open.spotify.com/track/1XoGxaPPVZ1cgc8gqX7zoB
Underwater,Mindwave,Concept of Freedom,526163,10,https://open.spotify.com/track/4BKt6eaD93F8U6vE929yQy
Vibrating,"Motion Drive, Flowjob",Viewpoints,490588,17,https://open.spotify.com/track/6Ang27uoTFC2YjyszGaLxp
Dualdrive,"Motion Drive, Dualism",Package,496280,12,https://open.spotify.com/track/2jXv1eQoORVq2jPITROvMQ
Dirty Buddy - Neelix Remix,"Meller, Neelix",Spacewalk Remixes,447409,20,https://open.spotify.com/track/5m0yD29pFTIWs1HTsxNpDn
Strange Planet,"Shpongle, Astrix",Codex VI,535653,41,https://open.spotify.com/track/2U67EmIoFt4YGBuJHJ6lmE
Binary Neuronaut - Original Mix,The Infinity Project,Raja Ram's Stash Bag,180466,23,https://open.spotify.com/track/3736icIC0TgwVHAqsqGnDF
Stimuli - Astral Projection Remix,The Infinity Project,Goa Classics Remixed,449577,24,https://open.spotify.com/track/1sbCVViPwh4exuj9ESFrvN
Manali,Tandava,Manali,379130,16,https://open.spotify.com/track/4wTbSzOjMFHl17tn1pLDzt
Greece 2000 - WHITENO1SE Remix,"Three Drives On A Vinyl, WHITENO1SE",Greece 2000 (WHITENO1SE Remix),200571,33,https://open.spotify.com/track/6jyAVffxt7OpGDlE0JM5Cp
Touché,Synergetic Emotion,Endemic (Compiled by Durs),221500,38,https://open.spotify.com/track/6ci9b9DpCNHSfKRIS626lT
One Among Many,"Naturalize, Benzoo",One Among Many,365217,39,https://open.spotify.com/track/40ksg74Ip4slvOUpLzur5y
Om Namo,"Henrique Camacho, Sajanka, S3N0",Om Namo,288000,37,https://open.spotify.com/track/5T64zCXVI7njLBty4w7fRV
Invasão,"Chapeleiro, Henrique Camacho, Dudiish",Invasão,370762,30,https://open.spotify.com/track/3aM0X4mIjJpv1ksvhL8s0k
Interlude - Shapeless Remix,"Blazy, Aura Vortex, Shapeless",Interlude,157169,52,https://open.spotify.com/track/3HfUAWHIjzfNzlbfdvIyx4
Consciousness (Sonic Species Remix),"Liquid Soul, Sonic Species",The Awakening,391111,16,https://open.spotify.com/track/3tOQBppJUKOnVk9tZMJC6I
2022 - Club Edit,"Daniel K Universe, Tommyrich",2022,183504,23,https://open.spotify.com/track/6QAkAaDdZAET7EvFls9cTX
We Call This Acid,"Berg, Siello",We Call This Acid,277714,27,https://open.spotify.com/track/2Y6kc9uhtySn0gjh8YhswB
